,searchTime,keyword,maxPage,jobAnnounceDate,jobTitles,jobCompanyName,jobCompanyUrl,jobCompanyIndustry,jobContent,jobCategory,jobSalary,jobLocation,jobRqYear,jobRqEducation,jobRqDepartment,jobSpecialty,jobOthers,jobDetailUrl
1,2021-02-14 17:58:06,數據分析師,25,2/11,"【數據生態營運】資料科學分析師-數據分析 (數數發中心,DDT)",國泰世華商業銀行股份有限公司_人力資源部,https://www.104.com.tw/company/1xzkino?jobsource=jolist_a_relevance,銀行業,"【職務說明】
1. 機器學習、深度學習或統計分析模型的實作開發，包含數據清洗、特徵工程及探索、模型建置與調參
2. 時間序列分析、自然語言處理(NLP)、社群網絡分析(SNA)或其他數據分析或演算法技術開發與實作
3. 配合數據技術發展目標，實作可落地實用之新興數據技術。","電腦系統分析師,統計學研究員,演算法開發工程師",待遇面議,台北市信義區,經歷不拘,碩士,,"Python,PL/SQL,hadoop,SNA,Hive","【應徵條件】
1.熟悉 Python 或 Julia
2.熟悉 SQL statement
3.機器學習、深度學習或統計模型的開發經驗，並有能力介紹其方法及原理
4.愛好自我學習、探索與分享的態度
【其他條件】
1.自然語言處理(NLP)、社群網絡分析(SNA)或其他數據分析經驗
2.具資料視覺化實作經驗與技能
3.熟悉Spark, Hadoop & Hive",https://www.104.com.tw/job/6v7ok?jobsource=jolist_a_relevance
2,2021-02-14 17:58:06,數據分析師,25,2/01,系統分析師(D1),精藤股份有限公司,https://www.104.com.tw/company/18jr0l0o?jobsource=jolist_a_relevance,電腦系統整合服務業,"精藤公司為【全家便利商店股份有限公司】之子公司，精藤做為集團資訊整合的中心，不但承擔著集團「系統整合」及「Know-How彙整」的責任，同時也扮演了集團最堅強的技術發展領航者及實踐者。

而支援這團隊成長的背後，除了穩定成長的零售通路資訊發展需求以外，亦包含了精藤20多年來不斷精進的程式開發技術以及重視團隊合作的組織文化。

在精藤，除了可以學習各項資訊系統規劃、開發、監控與維護（如：物流管理系統、帳務管理系統、商品管理系統，與情報分析系統......等數以百計的資訊系統，精藤皆自行開發與維護），更有完善的公司治理與開發標準，可做為所有資訊人員執行專案時的後盾。

除此之外，精藤近年來亦不斷追求更多新領域的發展，例如：雲端科技應用、大數據資料分析以及行動裝置管理技術等等，誠摯的歡迎所有對於零售流通有興趣的伙伴一同加入精藤的大家庭。

本公司系統分析師之職務內容如下：
1.客戶需求分析
2.系統架構規劃與操作流程設計
3.系統日常維護
4.客戶問題排除","電腦系統分析師,軟體設計工程師","年薪600,000~1,000,000元",台北市中山區,2年以上,大學,,,"1. 需熟悉C#、ASP.NET、Javascript。
2. 需瞭解資料庫運作原理，熟悉PL-SQL、T-SQL。
3. 需具備客戶溝通與需求引導、歸納與邏輯思考能力，以及緊急對應能力。
4. 擁有二年相關工作經驗為佳。",https://www.104.com.tw/job/71teg?jobsource=jolist_a_relevance
3,2021-02-14 17:58:06,數據分析師,25,2/08,CRM數據資深分析師/品牌數據資深分析顧問,91APP_九易宇軒股份有限公司,https://www.104.com.tw/company/1a2x6bio5g?jobsource=jolist_a_relevance,網際網路相關業,"91APP找尋對CRM數據分析有熱情的人才，這是個增強與展現CRM專業的職務
您將與各零售產業(美妝/服裝/鞋包...)的品牌總經理/CRM主管對話，扮演品牌CRM顧問的角色

如果您具備以下特質
-清晰的思考邏輯
-運用統計/演算法將數據轉換為行動的技能
歡迎您與我們聊聊!

<<工作內容>>
1.品牌客戶CRM數據追蹤/診斷
2.精準名單/商品推薦建議與成效評估
3.專案分析，找尋品牌機會點","市場調查／市場分析,其他資訊專業人員,統計學研究員",待遇面議,台北市南港區,6年以上,大學,,,"1.數據解讀能力佳
2.統計背景，良好邏輯能力
3.熟悉資料庫(SQL)/具備R, Python 等程式語言尤佳。
4. 6年以上CRM數據分析經驗優先考慮",https://www.104.com.tw/job/5t187?jobsource=jolist_a_relevance
4,2021-02-14 17:58:06,數據分析師,25,1/19,客群資料分析師(凱基證券),中華開發金融控股股份有限公司(凱基證券)(凱基銀行),https://www.104.com.tw/company/wjcsmhk?jobsource=jolist_a_relevance,金融控股業,"1.     針對客戶行為及交易數據進行量化分析，擬定商業策略
2.     建置預測及分群模型，挖掘潛在客群
4.     數據相關專案規畫及執行
5.     具2年以上數據分析相關經驗，有金融業或數位經營經驗者佳
6.     熟悉資料庫及SQL/R/Python等程式語言","券商後線人員,財務分析／財務人員,統計精算人員",待遇面議,台北市中正區,3年以上,大學,"商業及管理學科類,數理統計相關,財稅金融相關",,"1.對資料分析工具如SQL, R, Python, SAS等有實務經驗佳。
2.對分析工作有高度熱忱，具耐心與注重細節，能透過資料尋找問題，發掘商機。
3.思考邏輯清晰、分析能力強，具簡報提案技巧且擅長視覺化圖表之分析工具使用。
4.熟悉金融業客戶分群、消費者行為、資料科學、大數據趨勢、Fintech應用...等領域
5.其他：
(1)	工作效率高，能自我激勵。
(2)	具獨立作業及細節執行力，具表達及溝通能力。
(3)	能了解並以分析結果輔助業務策略發展，重視團隊精神。
具信託、保險相關、專案管理相關證照佳",https://www.104.com.tw/job/5jtrd?jobsource=jolist_a_relevance
5,2021-02-14 17:58:06,數據分析師,25,2/10,美妝搬運工【數據/市場分析師】,美妝搬運工_靖鎧國際有限公司,https://www.104.com.tw/company/1a2x6blg57?jobsource=jolist_a_relevance,藥品／化妝品及清潔用品批發業,"電商市場快速擴張，網上購物的民眾越來越多。
哪些受眾才是主要品牌的目標族群？該如何加強與他們互動？
如果你喜歡行銷、經營策略研究，歡迎加入我們！

工作內容：
1. 熟悉美妝市場行業相關資訊
2. 分析及監控市場行業動態與現況
3. 了解市場實際需求，並能提出相關進軍策略
4. 應用數據分析系統做消費者行為分析

加分條件（非必要）：韓文能力","市場調查／市場分析,產品企劃主管","月薪28,000~35,000元",新北市三峽區,經歷不拘,高中,,,,https://www.104.com.tw/job/76qlw?jobsource=jolist_a_relevance
6,2021-02-14 17:58:06,數據分析師,25,2/08,"商業分析師 BA/Business Analyst -數據科技(數數發中心, DDT)",國泰金控_國泰金融控股股份有限公司,https://www.104.com.tw/company/wjct48g?jobsource=jolist_a_relevance,金融控股業,"1.規劃與設計以「數據驅動」為核心之商業解決方案，並整合跨單位業務合作以實務落地
2.分析金控或子公司之數據資料，洞察客戶行為/屬性，提出符合業務專業的顧問建議
3.建置預測模型/演算法，預測客戶商機、風險或行為屬性，協助達成商業決策或提升效率
4.執行與推動分析型專案的進行，有效組織/配合團隊合作完成專案分析任務
(本職務配合公司數據團隊布局策略，若有必要時需至子公司輪調或任務支援)","統計精算人員,產品企劃開發人員,其他專案管理師","月薪30,000~90,000元",台北市信義區,經歷不拘,大學,,,"1. 具 SQL 資料庫程式撰寫能力
2. 熟悉 Python、R、SAS 程式分析能力
3. 熟悉資料分析、統計模型、機器學習演算法經驗者
4. 具備銀行、壽險、產險或電商等產業專業知識者佳
5. 邏輯能力佳 (重要)、主動積極，抗壓性高，溝通技巧佳，具簡報能力",https://www.104.com.tw/job/6l49y?jobsource=jolist_a_relevance
7,2021-02-14 17:58:06,數據分析師,25,2/04,系統分析師,碩網資訊股份有限公司,https://www.104.com.tw/company/wbpdue0?jobsource=jolist_a_relevance,網際網路相關業,"1. 面對客戶專案需求規格確認與系統分析工作。
2. 包含系統功能邏輯分析、系統畫面與操作流程釐清、輸出入資料欄位內容與
規則確認、資料來源分析、資料表設計與其他系統資料串接交換等規格確認等，
並依此完成系統分析文件。
3. 協助釐清系統需求與功能相關之問題，以利開發人員專注系統開發工作。
4. 撰寫測試案例，測試開發完成功能，確保開發團隊交付的系統符合需求規格與品質。
","電腦系統分析師,軟體相關專案管理師","月薪35,000~58,000元",新北市新店區,1年以上,專科,"數學及電算機科學學科類,工程學科類,資訊管理相關",,"【歡迎具備良好溝通能力與團隊合作精神的人才加入!】
1.撰寫過SD系統設計文件者尤佳。 
2.具系統分析等相關技能。
3.有規劃系統整合、串接銀行電文經驗者佳。
4.個性積極、細心，具備良好的溝通協調能力。",https://www.104.com.tw/job/5534w?jobsource=jolist_a_relevance
8,2021-02-14 17:58:06,數據分析師,25,2/01,駐點系統分析師(桃園大溪),精藤股份有限公司,https://www.104.com.tw/company/18jr0l0o?jobsource=jolist_a_relevance,電腦系統整合服務業,"精藤公司為【全家便利商店股份有限公司】之子公司，精藤做為集團資訊整合的中心，不但承擔著集團「系統整合」及「Know-How彙整」的責任，同時也扮演了集團最堅強的技術發展領航者及實踐者。

而支援這團隊成長的背後，除了穩定成長的零售通路資訊發展需求以外，亦包含了精藤20年來不斷精進的程式開發技術以及重視團隊合作的組織文化。

在精藤，除了可以學習各項資訊系統規劃、開發、監控與維護（如：物流管理系統、帳務管理系統、商品管理系統，與情報分析系統......等數以百計的資訊系統，精藤皆自行開發與維護），更有完善的公司治理與開發標準，可做為所有資訊人員執行專案時的後盾。

除此之外，精藤近年來亦不斷追求更多新領域的發展，例如：雲端科技應用、大數據資料分析以及行動裝置管理技術等等，誠摯的歡迎所有對於零售流通有興趣的伙伴一同加入精藤的大家庭。

本公司系統分析師之職務內容如下：
1.客戶需求分析
2.系統架構規劃與操作流程設計
3.系統日常維護
4.客戶問題排除

此職缺需熟悉C#.NET並具備資料庫運作基本概念，駐點於集團關係企業(桃園大溪)，協助客戶處理系統問題與執行系統日常維護作業。","MIS程式設計師,電腦系統分析師,軟體設計工程師",待遇面議,桃園市大溪區,2年以上,大學,,"Shell,ASP.NET,C#,Visual Basic,ERwin,MS SQL,PL/SQL,JavaScript,IIS","1. 需熟悉C#.NET(Web/Win)、Javascript，瞭解VB6者尤佳。
2. 需瞭解資料庫運作原理，熟悉PL-SQL、T-SQL且曾使用ERWIN軟體者為佳。
3. 具備Shell Script開發能力者尤佳。
4. 需熟悉MS Office操作運用。
5. 需具備客戶溝通與需求引導、歸納與邏輯思考能力，以及緊急對應能力。
6. 需具備系統架構規劃與流程設計能力。
7. 需具備專案品質管理與時間管理能力。
8. 擁有2年相關工作經驗為佳，無經驗亦可。
9. 此職缺需駐點於客戶端(桃園大溪)。",https://www.104.com.tw/job/5d5xo?jobsource=jolist_a_relevance
9,2021-02-14 17:58:06,數據分析師,25,2/05,網路安全分析師,精品科技股份有限公司,https://www.104.com.tw/company/asidr2w?jobsource=jolist_a_relevance,電腦軟體服務業,"1.     公司軟體產品安全性驗證
2.     駭客技術學習與驗證

p.s.
1.公司產品安全性驗證與測試(產品的紅藍隊安全強度攻防)
2.公司產品軌跡記錄行為分析與功能產品化(應用大數據分析、人工智慧、EDR功能規劃)
3.公司產品對外客戶進階應用與客戶需求回饋(產品掌握了解insider threat各種攻防手法，以及內部威脅行為抑制)
4.公司產品提出創新性功能
5.產品功能進階性的驗證(新穎的ITC技術與服務對產品的影響)
6.GDPR、個資法、營業祕密法...等法規遵循與應用
",網路安全分析師,待遇面議,新竹市,經歷不拘,學歷不拘,,,"1.通過iPAS資訊安全工程師能力鑑定者尤佳
2.寫過程式，組語尤佳
3.具應用程式開發專長認證 (MCSD)證照者尤佳

",https://www.104.com.tw/job/6kqnt?jobsource=jolist_a_relevance
10,2021-02-14 17:58:06,數據分析師,25,2/04,Data Analyst Engineer,美商訊能集思智能科技股份有限公司台灣分公司,https://www.104.com.tw/company/1a2x6bkl17?jobsource=jolist_a_relevance,電腦軟體服務業,"Do you yearn to work with a group of top Software Engineers? Do you want to work on an exciting and promising future vision in the field of Artificial Intelligence and Machine Learning? Synergies is transforming and guiding how businesses make decisions via big data algorithms and analysis. We are an engineering-centric organization and we believe only top engineers can take us there. Join us and transform ourselves and businesses together.

您想與一群頂尖的軟體工程師共事嗎？ 您是否憧憬在人工智能和機器學習領域，Synergies擁有一群專業且熱忱的頂尖技術人員，所開發的產品透過大數據算法與分析，引領企業智能轉型，幫助企業加快決策。誠摯歡迎您的加入，開展令人興奮和充滿希望的願景，與Synergies一起改變世界! 

[職務內容]
主要負責產品開發，與工程師的密切合作，確保產品在數據分析的方向及功能的設計，讓非數據分析背景的人也能上手。

[責任]
-開發實用的數據分析方法，將複雜的問題轉換為易於使用的標準化功能。
-將統計理論和方法轉換為標準化功能，成為我們的旗艦產品JarviX的部份。
-從多個來源挖掘數據，然後以一種易於一般使用者閱讀和理解的方式在平台上實現。
-創建有意義的特徵工程方法及模組，並將其應用於我們的平台。
-掌握對數據分析和預測方法的趨勢和可能方式。
-建立文件，使JarviX用戶可以簡易地了解數據分析過程的步驟。
-與工程師及團隊協作，並對系統提出，數據分析方面的修改和精進。
-從數據中產出洞察和見解，找出趨勢和其它理解該數據的方法。
-將數據解釋和分析的方法，轉換成在平台上豐富的交互式可視化的功能。
-定義並實施ETL的最佳邏輯，以確保JarviX平台上具有最佳的可擴展性。

[要求]
-大學統計或資訊相關科系畢業以上。
-二年以上資料結構，資料探勘，資料分析實務經驗，具基礎程式能力及CRM分析經驗。
-瞭解統計學相關知識：百分位數，箱線圖，標準差，皮爾遜相關係數，貝葉斯定理，正態分佈，卡方分佈，假設檢驗等。
-熟悉SQL語法：比如Mysql資料庫。
-熟悉python資料分析常用庫：pandas、numpy、matplotlib、Seaborn，能夠利用python做資料視覺化、資料探索、資料預處理。
-對數據資料有敏感度且有熱情。
-熟悉機器學習相關演算法及知識, 如Boosting Algorithms, Random Forest, Neural Networks etc.
","演算法開發工程師,軟體設計工程師,軟體專案主管",待遇面議,台北市中正區,2年以上,大學,"數理統計相關,資訊工程相關",Python,,https://www.104.com.tw/job/72fds?jobsource=jolist_a_relevance
11,2021-02-14 17:58:06,數據分析師,25,1/18,Business Analyst 商業流程分析師,新加坡商齊舵管理顧問有限公司台灣分公司,https://www.104.com.tw/company/1a2x6bldr7?jobsource=jolist_a_relevance,工商顧問服務業,"-保險商業流程及系統開發需求分析人員(BA)
-明確定義保單行政作業系統分析商業需求及系統資料需求，並將其文件化產出需求分析功能規格書
-依專案任務及系統需求進行相關需要之測試案例及執行測試作業
-依指派系統需求將資料做整體的流程規劃並使用流程圖繪製工具完成系統及功能資料流程圖文件化。
-必須將資料流程定義與各系統及對外部傳輸資料流程文件化。。
-保險行政作業流程的分析及系統影響評估報告及並協助使用者處理線上問題。
-依使用者需求與IT開發團隊進行說明及溝通
-大型委外專案協助文件製作前置測試作業 (Support Outsourcing project and pre Testing tasks)
-保險公司專案及商品設定作業(Campaign Setting and Product Setting)
-保險公司核心系統商業需求分析/資料分析或保經代系統相關保險領域知識及工作經驗。
-商業流程及資料分析/規劃經驗。
-具2~3年金融保險業數位平台及數位平台流程及規劃。
-熟悉 MS Office (Word:測試文件/操作手冊, Excel: 函數和樞紐分析報表的應用, Power Point, Visio, Project ) 包含流程圖繪製及 Use Case撰寫需求分析文件 。
-具邏輯思考及商業分析技術，具備溝通技巧及問題解決能力。
-具敏捷Agile思維及快速回應能力。
-可隨時因應任務指派彈性完成主管交派任務。
","電腦系統分析師,軟體相關專案管理師,軟體設計工程師","月薪60,000~100,000元",台北市松山區,2年以上,專科,,"Excel,PowerPoint,Project,Visio","
",https://www.104.com.tw/job/762o1?jobsource=jolist_a_relevance
12,2021-02-14 17:58:06,數據分析師,25,2/03,Inventory Data Analyst,沛星互動科技股份有限公司,https://www.104.com.tw/company/1a2x6biwai?jobsource=jolist_a_relevance,多媒體相關業,"About the role

The Inventory Data Analyst will oversee Appier's global ads inventory supplies, engage with all kinds of inventory partners, influence product designs and AI algorithms, streamline business operations that maximize the benefits to both advertisers' campaign performance and partners yield management.

Task of the role
1. Develop strategic and actionable insights from data
2. Communicate data analysis insight to various stakeholders
3. Provide relationship management for all inventory partners
4. Troubleshoot problems that arise from internal and external stakeholders
","市場調查／市場分析,傳播媒體企劃人員",待遇面議,台北市信義區,1年以上,大學,,,"About you

[Essential]
1. A creative problem solver, self-motivated and self-driven.
2. A logical thinker with solid statistic background.
3. Passionate to work with big data with outstanding analytical skills to drive strategical and actionable insights from data.
4. A top presenter to communicate data analysis insight to audiences with different backgrounds.
5. An excellent team player who can work with multiple internal and international teams to strategize and optimize performance.
6. A quick learner who loves to pick up new tools/software for reporting and analysis.
7. 1-3+ years working experience. Data analysis experience preferred. Digital advertising / RTB /Programmatic buying experience a plus.
8. Minimum BA/BS University degree or related experience.
9. Crisp oral and written communications both in Mandarin and English

[Nice to have]
1. Hands-on experience in utilizing analytic/visualization tools (SQL, Tableau).
2. Experience in writing Spark programs for data analysis.
",https://www.104.com.tw/job/6w9mf?jobsource=jolist_a_relevance
13,2021-02-14 17:58:06,數據分析師,25,1/18,Business Analyst 商業流程分析師 BAU,新加坡商齊舵管理顧問有限公司台灣分公司,https://www.104.com.tw/company/1a2x6bldr7?jobsource=jolist_a_relevance,工商顧問服務業,"1.明確定義保單行政作業系統分析商業需求及系統資料需求，並將其文件化產出需求分析功能規格書
2.必須依據使用者作業流程及客戶資料流程定義與各系統資料串接服務定義規格。
3.準備及召開需求規格及需求工作討論會議。
4.依專案任務範圍及系統需求進行相關需要之測試案例及執行測試作業
5.依指派系統需求將資料做整體的流程規劃並使用流程圖繪製工具完成系統及功能資料流程圖文件化。
6.保險行政作業流程分析及提供系統影響評估報告並協助使用者處理線上問題。
7.依使用者需求與IT開發團隊進行說明及溝通
8.大型委外專案協助文件製作前置測試作業 (Support Outsourcing project and pre Testing tasks)
9.至少5年保險公司核心系統商業需求分析規劃（包含NB/POS/Claim）/或保經代系統相關保險領域知識及工作經驗。
10.3- 5年系統商業流程及資料分析/系統規劃經驗。
11.具2~3年金融保險業數位平台及數位平台流程及規劃。
12.熟悉 MS Office (Word:測試文件/操作手冊, Excel: 函數和樞紐分析報表的應用, Power Point, Visio, Project ) 包含流程圖繪製及 Use Case撰寫需求分析文件 。
13.具邏輯思考及商業分析技術，具備溝通技巧及問題解決能力。
14.敏捷Agile思維及快速回應能力。
15.可隨時因應任務指派彈性完成主管交派任務。
","電腦系統分析師,軟體相關專案管理師,軟體設計工程師","月薪60,000~100,000元",台北市松山區,2年以上,專科,,"Excel,PowerPoint,Project,Visio","
",https://www.104.com.tw/job/762o9?jobsource=jolist_a_relevance
14,2021-02-14 17:58:06,數據分析師,25,2/08,系統分析師(台北),凌群電腦股份有限公司,https://www.104.com.tw/company/2a5ju40?jobsource=jolist_a_relevance,電腦系統整合服務業,"1.需求訪談與分析
2.資料分析與設計
3.產品化規劃
4.撰寫規格文件與手冊
5.軟體測試
6.熟悉專案管理流程",電腦系統分析師,"月薪28,000~60,000元",台北市萬華區,3年以上,大學,"數學及電算機科學學科類,資訊管理相關,電機電子工程相關",,"1.具備3年以上的系統分析經驗(BA/SA) 
2.使用者需求訪談、業務流程分析、需求分析、需求設計、需求文件、資料設計
3.重視軟體品質與製程，具備軟體工程概念
4.具備良好的客戶溝通、分析、規劃及解決問題的能力
5.重視團隊合作與默契，良好的溝通協調能力，抗壓性強
6.具備主動積極、負責、熱忱的工作態度，學習力與吸收力",https://www.104.com.tw/job/2ub3f?jobsource=jolist_a_relevance
15,2021-02-14 17:58:06,數據分析師,25,2/08,系統分析師(台中),凌群電腦股份有限公司,https://www.104.com.tw/company/2a5ju40?jobsource=jolist_a_relevance,電腦系統整合服務業,"1.需求訪談與分析
2.資料分析與設計
3.產品化規劃
4.撰寫規格文件與手冊
5.軟體測試
6.熟悉專案管理流程

※有以下任何一項2年開發經驗：證券、保險、CRM","電腦系統分析師,軟體設計工程師,Internet程式設計師","月薪28,000~60,000元",台中市北區,2年以上,大學,"數學及電算機科學學科類,資訊管理相關,電機電子工程相關",,"※ 具Dynamics 365經驗佳
1.具備2年以上的系統分析經驗(BA/SA) 
2.使用者需求訪談、業務流程分析、需求分析、需求設計、需求文件、資料設計
3.重視軟體品質與製程，具備軟體工程概念
4.具備良好的客戶溝通、分析、規劃及解決問題的能力
5.重視團隊合作與默契，良好的溝通協調能力，抗壓性強
6.具備主動積極、負責、熱忱的工作態度，學習力與吸收力",https://www.104.com.tw/job/4aonr?jobsource=jolist_a_relevance
16,2021-02-14 17:58:06,數據分析師,25,2/14,資深系統分析師_102G,金財通商務科技服務股份有限公司,https://www.104.com.tw/company/5tb9l8w?jobsource=jolist_a_relevance,電腦軟體服務業,"【資格條件】
1.熟悉資料分析

【工作內容】
1. 根據使用者需求，找出相關資料來源與資料關聯性，評估資料品質，確認使用者需求
2. 撰寫程式收集、萃取、過濾、清洗資料提供給不同主題資料超市，設計資料模型
3. 設計相關報表達成數據分析可視化操作、進行數據統計分析

【其他】
1. 資訊、統計或商學相關科系大學以上學歷
2. 需熟悉人壽保險業資訊系統，具資料分析經驗
3. 具備良好溝通能力及簡報技巧
4. 願意學習新應用領域、勇於接受挑戰、樂於團隊合作
5. 有財務，精算 相關經驗者佳


工作經驗5年以上：面議","電腦系統分析師,軟體相關專案管理師,財務分析／財務人員",待遇面議,台北市松山區,5年以上,專科,"資訊管理相關,統計學相關,一般商業學類",,,https://www.104.com.tw/job/70lu9?jobsource=jolist_a_relevance
17,2021-02-14 17:58:06,數據分析師,25,2/02,Data Engineer/ Data Analyst,佑翔科技顧問有限公司,https://www.104.com.tw/company/1a2x6bl90y?jobsource=jolist_a_relevance,電腦軟體服務業,"1. 運用Python進行數據分析並維持數據資料庫維運。
2. 進行數據分析、依據數據分析結果給予最佳的ETL視覺化建議與呈現、提出建議及後續成效評估。
3. 機器學習、AI演算法建模。
4. 具備良好跨部門溝通協調的能力, 英文精通。",系統維護／操作人員,待遇面議,台北市內湖區,3年以上,大學,,"Linux,Python,R,MySQL","Plus : 
1. 網路爬蟲
2. AWS
3. Spark
4. Docker",https://www.104.com.tw/job/74ufp?jobsource=jolist_a_relevance
18,2021-02-14 17:58:06,數據分析師,25,2/08,營運部-營運分析師,菜蟲農食股份有限公司,https://www.104.com.tw/company/1a2x6bkz8k?jobsource=jolist_a_relevance,農／畜／水產品零售業,"Expectations	
營運分析師基於堅實的營運分析提供團隊具體可執行的營運計畫，並確保營運團隊的成果能持續改善。

What you will do?	
""    - 設計與改善內部流程
    - 分析數據及趨勢以提升內部流程
    - 提出系統功能需求以因應內部流程改變需要
    - 從營運報告數據、供應問題、客戶問題中找出流程問題並改善
    - 自不同的團隊與流程中找出無效率的區塊，並提供改善建議
    - 訂定品管流程並能跨團隊實施""

Job Specific Qualifications
""- 具備良好建模及解決問題之能力
- 精通Google Sheets 
- 具備良好的蒐集資料與分析能力
- 了解如何將資料轉換為資訊、將資訊轉變成洞見""

General Personalities
""- 熱愛台灣農業並希望能參與改變
- 有高度工作專業及熱誠
- 能自我管理
- 具備在無明確規則的環境中仍能持續成長的能力
- 渴望學習
- 具備幽默感""

Desired, not required
""- 具備餐廳營運或是農業生產的知識
- 曾管理過複雜的生產流程或具備農產品質分級之經驗 
- 具備農產採購相關經驗""

『加入菜蟲團隊，讓我們一起創新台灣農業！』
",市場調查／市場分析,"月薪32,000~45,000元",台北市信義區,經歷不拘,大學,,"Excel,PowerPoint",,https://www.104.com.tw/job/6q9fs?jobsource=jolist_a_relevance
19,2021-02-14 17:58:06,數據分析師,25,2/10,【產品團隊】系統分析師(高雄),凌誠科技股份有限公司,https://www.104.com.tw/company/cxfx6ds?jobsource=jolist_a_relevance,電腦軟體服務業,"1. 參與需求訪談、系統分析及設計⼯作。
2. 撰寫需求分析規格文件與系統雛型規劃。
3. 執⾏系統測試及專案文件撰寫。
4. 專案/產品相關功能可⾏性評估及提出合適解決⽅案。
5. 與客⼾進⾏需求確認與溝通，及相關系統諮詢電話回應。
6. 內外部或跨部⾨溝通協調能⼒且能配合團隊⼯作。","電腦系統分析師,軟體設計工程師,軟體相關專案管理師","月薪32,000~55,000元",高雄市前鎮區,2年以上,大學,"資訊管理相關,資訊工程相關,其他學科類","Excel,PowerPoint,Project,Visio,Word","1.負責且具抗壓性、獨立作業、願意承擔與面各種專案任務的挑戰。
2.具備技術背景能力者佳：二年或以上關聯式資料庫分析與設計經驗、資料分析相關認證尤佳。
3.具備服務設計、UI或UX相關經驗佳。
4.具備使用Axure RP或其他雛型設計工具能力佳。
5.積極學習新知，樂於與團隊成員分享。
6.具備UML設計能力佳。
7.IT系統分析能力。
8.具備電子商務平台開發營運經驗尤佳。 
9.具備國際貿易與財務會計背景知識尤佳。

若有相關專案經驗請附相關證明，歡迎充滿熱忱的您一同加入我們的團隊！",https://www.104.com.tw/job/75y28?jobsource=jolist_a_relevance
0,2021-02-14 17:58:06,數據分析師,25,2/10,【產品團隊】系統分析師(台北),凌誠科技股份有限公司,https://www.104.com.tw/company/cxfx6ds?jobsource=jolist_a_relevance,電腦軟體服務業,"1. 參與需求訪談、系統分析及設計⼯作。
2. 撰寫需求分析規格文件與系統雛型規劃。
3. 執⾏系統測試及專案文件撰寫。
4. 專案/產品相關功能可⾏性評估及提出合適解決⽅案。
5. 與客⼾進⾏需求確認與溝通，及相關系統諮詢電話回應。
6. 內外部或跨部⾨溝通協調能⼒且能配合團隊⼯作。","電腦系統分析師,軟體設計工程師,軟體相關專案管理師","月薪32,000~55,000元",台北市中正區,2年以上,大學,"資訊管理相關,資訊工程相關,其他學科類","Excel,PowerPoint,Project,Visio,Word","1.負責且具抗壓性、獨立作業、願意承擔與面各種專案任務的挑戰。
2.具備技術背景能力者佳：二年或以上關聯式資料庫分析與設計經驗、資料分析相關認證尤佳。
3.具備服務設計、UI或UX相關經驗佳。
4.具備使用Axure RP或其他雛型設計工具能力佳。
5.積極學習新知，樂於與團隊成員分享。
6.具備UML設計能力佳。
7.IT系統分析能力。

若有相關專案經驗請附相關證明，歡迎充滿熱忱的您一同加入我們的團隊！",https://www.104.com.tw/job/75yaq?jobsource=jolist_a_relevance
1,2021-02-14 17:58:06,數據分析師,25,2/10,商業智慧(BI)分析師(IT),文曄集團_文曄科技股份有限公司,https://www.104.com.tw/company/12tgftnk?jobsource=jolist_a_relevance,其他半導體相關業,"【工作內容】
1.蒐集BI使用者需求與分析
2.設計與開發資料處理 ETL
3.設計與開發分析資料呈現(報表、圖表與儀表板)
","軟體設計工程師,營運管理師／系統整合／ERP專案師,電腦系統分析師",待遇面議,新北市中和區,3年以上,大學,"資訊工程相關,資訊管理相關,工業工程相關","Excel,Outlook,PowerPoint,Word","1.熟資料庫語法
2.具ETL設計經驗
3.Oracle 資料庫開發經驗
4.具 Tableau / SAP Business Object / Java 程式開發 經驗尤佳
5.資料分析方法研究(如data mining、big data, machine learning)經驗尤佳",https://www.104.com.tw/job/3w71k?jobsource=jolist_a_relevance
2,2021-02-14 17:58:06,數據分析師,25,2/03,P1_社群輿情分析師(實習生),意藍資訊股份有限公司,https://www.104.com.tw/company/1a2x6bjjlo?jobsource=jolist_a_relevance,網際網路相關業,"1. 每週社群熱門話題排行榜彙整 >> 佔50%
2. 每月產業客戶社群數據觀測報告撰寫 >> 佔30%
3. 日常協助正職分析師進行資料處理需求 >> 佔15%
4. 運用公司內部已開發的工具、流程，訓練語意標籤 >> 佔5%

*徵求長期實習生，每週一、二至少須能上班一天，每週實習天數至少二天，實習期間能至少一年，上述工作內容會依據可配合時間及擅長領域調整*","工讀生,市場調查／市場分析,行銷企劃助理",時薪168~188元,台北市大安區,經歷不拘,大學,,"Excel,PowerPoint","1. 細心、觀察力佳、邏輯思考、團隊合作、執行力佳
2. 基本的Excel 能力(樞紐分析、函數)、諳統計軟體佳
3. 科系不拘，具備數字敏銳度，喜歡接觸社群網路",https://www.104.com.tw/job/64fcc?jobsource=jolist_a_relevance
